station,Date,Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,LDAPS_PPT1,LDAPS_PPT2,LDAPS_PPT3,LDAPS_PPT4,lat,lon,DEM,Slope,Solar radiation,Next_Tmax,Next_Tmin
11,2017-08-20,25.1,22,76.9021225,90.05643463,28.17333775,24.12820897,8.868480941,62.98728887,0.704715094,0.596643014,0.642077775,0.506288733,1.448174775,0.101756026,5.564053129,0,37.5372,127.085,28.7,0.6233,4839.843262,28.7,22.8
12,2017-08-20,23.9,20.8,73.38619232,90.00700378,27.95631415,23.46979634,8.941728512,49.51629821,0.729772674,0.603524831,0.618579346,0.450192672,0.383880516,0.062528466,3.134818867,0,37.5507,126.988,132.118,0.5931,4882.054199,30.2,21.8
13,2017-08-20,25.6,22.2,76.54509735,91.54755402,28.18251224,23.7260573,9.010478695,64.1743542,0.717596191,0.641394838,0.590216069,0.481585589,2.50921541,0.182349026,4.043334365,0,37.5776,127.083,59.8324,2.6865,4813.178711,29.6,23.9
14,2017-08-20,24.4,22.1,74.47973633,88.13380432,28.51492854,24.40528116,9.720170677,59.91607432,0.662601597,0.541697831,0.685458736,0.399520879,0.565708506,0.086304023,1.777439425,0,37.4967,126.927,30.968,0.618,4821.79834,29.6,23.4
15,2017-08-20,25.7,21.9,74.54373932,87.96877289,28.65014537,24.27189385,9.022238771,41.98555283,0.714141732,0.617168864,0.597385826,0.378147167,0.870408446,0.030827038,0.60855533,0,37.5507,126.937,30.0464,0.8552,4843.501953,29.8,23.4
16,2017-08-20,24.7,22,77.99101257,90.68119812,28.16365808,23.79074857,10.54921705,63.85375059,0.551414654,0.52795557,0.577720163,0.381979005,1.053686066,0.220536422,4.89171346,0,37.4697,126.995,82.2912,2.2579,4790.760742,27.7,22.9
17,2017-08-20,24,21.5,78.00978088,94.44776154,28.45247038,23.24835803,9.038551092,58.07913609,0.713551181,0.639300196,0.556718824,0.460933064,2.785689826,0.272965769,4.725632926,0,37.6181,127.099,53.4712,0.697,4836.728027,28.1,22.6
18,2017-08-20,25.8,22.4,78.6337204,91.75375366,28.22986326,23.88478377,9.234431406,61.4866484,0.656928315,0.557457761,0.564187786,0.46274124,1.448854466,0.137577534,6.411673288,0,37.4832,127.024,56.4448,1.2313,4815.116211,29.4,23.5
19,2017-08-20,25.4,21.7,75.8969574,88.73591614,28.26972627,23.88353346,9.342324277,43.06959979,0.728932569,0.620490786,0.529586437,0.358338296,0.893285022,0.018471242,0.074746206,0,37.5776,126.938,75.0924,1.7678,4869.229004,28.9,23.2
20,2017-08-20,25.4,21.5,88.89764404,98.78425598,26.41973459,22.67964867,10.46342242,41.79315056,0.869503417,0.71515011,0.577088403,0.399003406,1.48156619,0.070691094,1.37382967,0,37.6181,127.004,146.554,4.7296,4925.046875,28.9,23.1
21,2017-08-20,26,22.3,73.6701355,90.99854279,28.57442649,24.06172048,8.877349456,62.06654863,0.671903082,0.651442327,0.630700246,0.462984203,1.840742089,0.128169537,3.945618168,0,37.5507,127.04,26.298,0.5721,4830.418457,28.8,23.6
22,2017-08-20,26.2,22.7,82.17984009,90.9859848,27.96326784,24.06974369,8.852920532,60.59075912,0.704510478,0.552505407,0.681413683,0.478100215,1.039869817,0.07252721,5.808495287,0,37.5102,127.086,21.9668,0.1332,4817.633789,28.6,23.9
23,2017-08-20,26.4,22.4,75.56334686,89.45065308,28.4135816,24.25574131,9.1575435,47.25306181,0.695168732,0.600359508,0.550737052,0.333905362,0.351388014,0.014531523,0.001455699,0,37.5372,126.891,15.5876,0.1554,4818.54248,29.4,24
24,2017-08-20,26.5,22.4,74.1266861,88.70707703,28.54783313,24.30063277,9.181297799,45.61289823,0.691399978,0.574043791,0.587150547,0.360903787,0.674833349,0.030913276,0.185521603,0,37.5237,126.909,17.2956,0.2223,4814.346191,30.1,24
25,2017-08-20,26.1,22.3,73.00735474,88.16928101,28.8672476,24.21349972,8.932285011,56.05702653,0.711885338,0.562391876,0.644490944,0.419274745,0.302410593,0.091646124,2.744988372,0,37.5237,126.97,19.5844,0.2713,4825.774902,30,23.7
1,2017-08-21,25.9,21.6,62.83130264,96.11006927,28.26288929,22.59289793,5.93530645,92.26368511,0.29625861,0.225433681,0.057805037,0.152243635,0,0,0,0,37.6046,126.991,212.335,2.785,4950.874023,29.6,20.8
2,2017-08-21,27.7,22.8,53.6571846,87.48343658,30.644418,24.33921924,5.536091819,59.77708952,0.245150643,0.186835273,0.03953169,0.150934842,0,0,0,0,37.6046,127.032,44.7624,0.5141,4803.37207,31.8,21.5
3,2017-08-21,28.7,23.4,46.14258575,81.54145813,31.90739153,25.08604574,5.770992567,12.75739762,0.326315783,0.190579747,0.057127928,0.163321351,0,0,0,0,37.5776,127.058,33.3068,0.2661,4798.212891,31.6,23.3
4,2017-08-21,28.8,23.5,67.27770996,97.43334198,28.79421611,23.0585135,5.987709403,108.7893647,0.236987575,0.192048879,0.048958677,0.158897801,0,0,0,0,37.645,127.022,45.716,2.5348,4788.694824,32.4,22.9
5,2017-08-21,27.7,23.3,53.6292038,94.09205627,30.44837996,24.03821645,5.289253871,114.9417277,0.373159257,0.179487655,0.085122058,0.174157664,0,0,0,0,37.5507,127.135,35.038,0.5055,4786.577637,NaN,NaN
6,2017-08-21,29,23.8,46.84893417,84.32125854,31.22010442,24.90957836,5.800915877,49.73115452,0.427088118,0.13231153,0.046102227,0.120890578,0,0,0,0,37.5102,127.042,54.6384,0.1457,4800.263184,32.6,24.5
7,2017-08-21,28.1,24.1,64.80051422,93.64156342,28.47270412,24.18151858,4.56978024,102.8445896,0.330364219,0.168837407,0.056448394,0.130628708,0,0,0,0,37.5776,126.838,12.37,0.0985,4780.342773,32,23.7
8,2017-08-21,28.5,23.3,52.239254,91.42572784,30.29182494,24.04486638,5.680982282,60.6024761,0.343302322,0.12112755,0.011564742,0.133024469,0,0,0,0,37.4697,126.91,52.518,1.5629,4781.840332,32.1,23.9
9,2017-08-21,28.9,23.8,58.0719223,93.63206482,29.12590913,23.71440589,5.116609206,109.0282834,0.308464578,0.123270455,0.013320807,0.123714015,0,0,0,0,37.4967,126.826,50.9312,0.4125,4810.822266,32.6,22.5
10,2017-08-21,26.9,23.1,50.92624283,90.94966125,29.19437811,23.27203216,6.121551643,71.13785541,0.397053075,0.089372574,0.014692851,0.125963286,0,0,0,0,37.4562,126.955,208.507,5.1782,4731.641113,30.5,21.8
11,2017-08-21,28.3,22.8,45.84703445,81.74282837,31.81365112,25.22935682,5.584617049,40.67634896,0.418123186,0.162168822,0.059513121,0.188729054,0,0,0,0,37.5372,127.085,28.7,0.6233,4804.658203,32,23
12,2017-08-21,29.3,21.9,48.06659317,84.25996399,30.7673167,24.2817611,6.203996261,16.56825368,0.373924451,0.162943149,0.027345439,0.157449946,0,0,0,0,37.5507,126.988,132.118,0.5931,4846.348145,32.5,22.1
13,2017-08-21,28.9,23.9,46.19241714,84.22984314,31.71213825,24.46707634,5.291229119,46.5210603,0.326070257,0.184989399,0.092327853,0.258041952,0,0,0,0,37.5776,127.083,59.8324,2.6865,4777.401855,32.9,24.1
14,2017-08-21,28.7,23.4,49.01543427,86.72944641,31.13934164,24.63519932,5.978260249,15.62743384,0.339259252,0.118507856,0.014911307,0.142006723,0,0,0,0,37.4967,126.927,30.968,0.618,4786.317871,31.6,23.5
15,2017-08-21,29.2,23.4,51.00696182,84.78510284,30.84360575,24.84628967,5.879478763,17.00812354,0.352049133,0.160368714,0.027505639,0.141066259,0,0,0,0,37.5507,126.937,30.0464,0.8552,4808.338379,32.2,23.3
16,2017-08-21,27.3,23,49.76490402,86.80088043,30.17352518,24.24589817,5.833381593,85.4820085,0.399799569,0.0921,0.023617125,0.123773515,0,0,0,0,37.4697,126.995,82.2912,2.2579,4754.415039,31,22
17,2017-08-21,27.9,22.7,54.93292236,95.3456955,30.51332753,23.22746471,5.029869194,118.4854684,0.310742977,0.174356627,0.115148729,0.200823631,0,0,0,0,37.6181,127.099,53.4712,0.697,4801.244629,31.9,21.3
18,2017-08-21,28.9,23.6,49.82089233,87.54640198,30.37577756,24.38352903,5.485411455,93.80816372,0.402954514,0.112268428,0.037190033,0.115379568,0,0,0,0,37.4832,127.024,56.4448,1.2313,4779.287109,32.9,23.5
19,2017-08-21,28.2,23.2,54.81385422,88.82098389,29.98759314,24.31729309,5.5797381,46.86951709,0.312670162,0.184604567,0.048619833,0.144843859,0,0,0,0,37.5776,126.938,75.0924,1.7678,4834.006348,32,22
20,2017-08-21,28.3,23.2,66.98698425,97.62279511,28.13670883,22.63759609,6.56918486,95.49527299,0.27397994,0.222330697,0.054621166,0.151494902,0,0,0,0,37.6181,127.004,146.554,4.7296,4890.243164,31.5,22.4
21,2017-08-21,28.3,23.6,45.22309113,81.13722992,31.96664391,25.21357748,5.975378484,8.007142504,0.374842541,0.164003976,0.050137999,0.157546714,0,0,0,0,37.5507,127.04,26.298,0.5721,4795.120117,31.3,23.8
22,2017-08-21,28.1,24,50.14403534,86.49324036,30.75686629,24.64235787,5.64204825,79.31264702,0.452121375,0.143095653,0.040394258,0.126608909,0,0,0,0,37.5102,127.086,21.9668,0.1332,4782.181641,33.1,24.3
23,2017-08-21,29.3,24.1,55.78807449,88.49053955,29.65932983,24.55306965,5.368698488,63.71325286,0.319633257,0.150719636,0.034858361,0.132708004,0,0,0,0,37.5372,126.891,15.5876,0.1554,4783.152832,32.6,23.7
24,2017-08-21,29.4,24.2,52.71141052,87.30892944,30.35675094,24.62386686,5.625127335,40.56430193,0.341486765,0.137436556,0.02894839,0.132688204,0,0,0,0,37.5237,126.909,17.2956,0.2223,4778.87793,33.2,24
25,2017-08-21,29.2,23.9,46.7244606,82.96242523,31.64319893,25.04404477,6.038158049,7.588461558,0.396546261,0.15354709,0.024163208,0.157124691,0,0,0,0,37.5237,126.97,19.5844,0.2713,4790.469727,31.9,23.5
1,2017-08-22,28.8,21.1,79.37181091,97.26351929,27.13002722,23.14682187,9.019764741,31.62420529,0.340430492,0.728317263,0.778360143,0.622340204,0,0.311344381,0,0.09154736,37.6046,126.991,212.335,2.785,4915.481445,27.4,22.2
2,2017-08-22,31,21.5,74.77060699,90.02213287,29.04193002,24.60481478,6.956097538,25.27042544,0.336493393,0.740011486,0.761932958,0.52107475,0,0.222067177,0,0.08901007,37.6046,127.032,44.7624,0.5141,4767.529785,30.3,22.7
3,2017-08-22,30.8,23.6,70.29170227,87.63698578,29.6544203,24.97648535,7.259337515,23.62909885,0.36771614,0.752828638,0.769034148,0.482262912,0,0.224181831,0,0.054078321,37.5776,127.058,33.3068,0.2661,4762.389648,30.2,23.9
4,2017-08-22,31.4,23.1,80.53291321,96.8853302,28.26686544,23.58526153,8.435426831,43.72893455,0.330759669,0.697466218,0.727962734,0.56329081,0,0.757461411,0,0.254236321,37.645,127.022,45.716,2.5348,4752.657227,30.2,23.7
5,2017-08-22,NaN,NaN,80.48812103,90.90272522,29.24123713,24.33794898,7.152339945,47.52950954,0.331279888,0.754614837,0.769153438,0.423446116,0,0.183110555,0,0.013172664,37.5507,127.135,35.038,0.5055,4750.573242,31.2,23.5
6,2017-08-22,31.6,24.6,73.11027527,85.9928894,29.67091363,25.06440476,8.0838524,37.81201855,0.356822605,0.737865436,0.667297308,0.486642088,0,0.217023492,0,0,37.5102,127.042,54.6384,0.1457,4764.229492,31.2,24.4
7,2017-08-22,31.5,23.8,79.5313797,93.57675934,28.50950693,24.89018438,7.875777145,66.81125061,0.368353142,0.664406185,0.722572443,0.581783406,0,2.446865539,0,0.04111338,37.5776,126.838,12.37,0.0985,4744.449219,29.9,24.3
8,2017-08-22,31,24,65.63452148,90.26524353,29.40487033,26.05998667,8.233957599,37.72933441,0.376838302,0.664741262,0.657573934,0.571654522,0,0.187170863,0,0,37.4697,126.91,52.518,1.5629,4745.608887,30.4,24.7
9,2017-08-22,32.1,22.6,81.49633789,93.03568268,28.74440326,24.2938745,8.859239141,53.05580924,0.370771685,0.688683736,0.694533904,0.563468084,0,0.409053356,0,0.0027652,37.4967,126.826,50.9312,0.4125,4774.966309,30.7,23.8
10,2017-08-22,29.7,21.9,70.11217499,91.91175079,28.48671132,25.12029606,9.622365117,32.15539813,0.335003291,0.625375399,0.666560719,0.581397005,0,0.074915489,0,0,37.4562,126.955,208.507,5.1782,4693.443848,29,22.2
11,2017-08-22,31.8,23.2,74.53512573,87.69960785,29.79237053,25.04061459,7.512400518,32.52722891,0.361777984,0.753215457,0.706936792,0.425179522,0,0.212534246,0,0.001758418,37.5372,127.085,28.7,0.6233,4768.980469,30.7,23.5
12,2017-08-22,32,22.4,60.63365555,87.80470276,28.95271773,24.71867225,8.442837427,21.4885514,0.379302079,0.678542268,0.762573125,0.577223481,0,0.14616847,0,0.020220045,37.5507,126.988,132.118,0.5931,4810.149902,29.2,22.7
13,2017-08-22,32.7,24.4,73.7409668,87.6216507,29.40831569,24.73579098,7.05472223,31.53507368,0.351227129,0.772407027,0.782385535,0.450970436,0,0.245167837,0,0.049081306,37.5776,127.083,59.8324,2.6865,4741.140137,30.6,24.4
14,2017-08-22,31.3,23.7,56.37667847,87.95932007,29.79463192,26.26696591,8.121972402,23.3403518,0.365827931,0.669621606,0.674971345,0.582378174,0,0.271718212,0,0.001354561,37.4967,126.927,30.968,0.618,4750.348633,31,24.8
15,2017-08-22,31.8,23.5,56.79942703,88.15479279,29.56190586,25.72250266,8.418866624,23.54314025,0.3634296,0.631905477,0.718631944,0.546693364,0,0.175081159,0,0.011124006,37.5507,126.937,30.0464,0.8552,4772.682617,31,24
16,2017-08-22,30.8,22.1,72.64879608,88.74382782,29.60895511,25.03075456,9.447329015,49.36518721,0.327776684,0.575845781,0.582880024,0.469626031,0,0.078611037,0,0,37.4697,126.995,82.2912,2.2579,4717.58252,29.8,23
17,2017-08-22,31.7,21.3,81.74668121,90.07043457,29.039634,23.82823991,6.686318556,38.84214325,0.324799286,0.721960563,0.784716891,0.455039313,0,0.20088765,0,0.069035843,37.6181,127.099,53.4712,0.697,4765.267578,29.7,22.2
18,2017-08-22,32.6,23.6,75.94949341,87.17601776,29.83583179,24.79660292,8.554686179,54.501815,0.36380705,0.685102748,0.538762076,0.435063673,0,0.092900701,0,0,37.4832,127.024,56.4448,1.2313,4742.969727,31.9,24.1
19,2017-08-22,31.6,22.4,65.18628693,90.37488556,28.83139744,24.95316147,8.462841918,36.04111167,0.369019179,0.652666755,0.735509026,0.560540172,0,0.252987777,0,0.042134598,37.5776,126.938,75.0924,1.7678,4798.291504,30.2,23.3
20,2017-08-22,31.3,22.8,80.53913879,99.26229095,27.02444532,23.35221769,9.000289977,21.10548628,0.324085372,0.75189031,0.801866058,0.623229051,0,0.440792575,0,0.116704712,37.6181,127.004,146.554,4.7296,4854.930664,29.4,23.4
21,2017-08-22,31,24.1,69.62422943,86.31198883,29.83652909,25.27187464,7.996899088,19.77057634,0.351762295,0.730949964,0.776832924,0.484827536,0,0.15943565,0,0.020783145,37.5507,127.04,26.298,0.5721,4759.32959,30.5,24.2
22,2017-08-22,32.7,24.4,77.41736603,88.33760071,29.73283572,24.84027502,7.725607097,50.46982837,0.349879443,0.765174226,0.617545477,0.40928466,0,0.159314324,0,0,37.5102,127.086,21.9668,0.1332,4746.239746,30.5,24.5
23,2017-08-22,31.8,23.8,67.03420258,90.94790649,29.19768303,25.82754292,8.271116306,46.32350286,0.37964702,0.658539876,0.680479088,0.55625854,0,0.298659275,0,0.004027218,37.5372,126.891,15.5876,0.1554,4747.272949,31.7,24.5
24,2017-08-22,32.5,24.3,59.97183228,89.4924469,29.48482124,26.03288549,8.223800133,37.0156556,0.356118668,0.651502206,0.660188354,0.563436213,0,0.300878425,0,0.003008398,37.5237,126.909,17.2956,0.2223,4742.92041,30.9,24.9
25,2017-08-22,31.5,23.8,65.6019516,85.39412689,30.10734993,25.73033086,8.337174257,19.49545015,0.380863962,0.64882841,0.703372689,0.583051009,0,0.24799708,0,0.000670692,37.5237,126.97,19.5844,0.2713,4754.673828,30.9,24.8
1,2017-08-23,27.2,22.7,87.06373596,97.43818665,26.67744684,22.49150134,14.3917218,39.56188937,0.833612815,0.723819471,0.782037017,0.147638226,8.049212774,0,1.151110443,0,37.6046,126.991,212.335,2.785,4879.562012,25.5,21.8
2,2017-08-23,29.4,23,78.40509033,90.23828888,28.71677361,24.92887009,13.0765667,41.04898361,0.735739189,0.687732251,0.739418727,0.063158966,7.160015106,0,1.235608922,0,37.6046,127.032,44.7624,0.5141,4731.177734,28.2,22.2
3,2017-08-23,30,24.1,74.20009613,89.63617706,29.28768075,24.89179802,12.74050436,59.07963634,0.720037989,0.672115323,0.757549446,0.107386611,6.915079753,0,1.779468272,0,37.5776,127.058,33.3068,0.2661,4726.055176,28.5,23.7
4,2017-08-23,29.7,23.9,87.36971283,97.08603668,27.69031577,23.25711723,15.1709678,66.80766634,0.782032545,0.66073933,0.71800495,0.078452843,8.990954717,0,0.856013166,0,37.645,127.022,45.716,2.5348,4716.294434,29.1,23.8
5,2017-08-23,30.7,23.7,78.33003998,91.99131012,28.95930308,24.37804543,12.26400205,76.34938176,0.745370202,0.662128682,0.821603795,0.116352324,1.957770983,0,2.064935001,0,37.5507,127.135,35.038,0.5055,4714.05957,NaN,NaN
6,2017-08-23,31.1,24.6,76.44882202,89.87149048,29.17108898,24.66306734,12.59124822,72.19294731,0.631971156,0.564757211,0.786662016,0.141056593,0.99098142,0,2.593444188,0,37.5102,127.042,54.6384,0.1457,4727.685547,30,24.7
7,2017-08-23,29.5,24.3,83.39232636,93.62545013,28.38423292,24.25559054,12.21139429,83.7714808,0.729125057,0.626739922,0.691157081,0.03821407,8.035440445,0,0.518274978,0,37.5776,126.838,12.37,0.0985,4708.046387,28.4,24.1
8,2017-08-23,30.1,24.8,79.39572906,92.55427551,28.7995805,23.76000032,12.46937814,61.81497627,0.626414106,0.507393685,0.82690939,0.040939122,0.155988554,0,2.955203711,0,37.4697,126.91,52.518,1.5629,4708.868164,28.9,24
9,2017-08-23,30.2,24,83.20140076,94.04894257,28.26441066,23.30506869,12.76927304,69.24692979,0.625352475,0.510100225,0.731356798,0.037931805,1.202864011,0,3.211036096,0,37.4967,126.826,50.9312,0.4125,4738.598145,29,22.8
10,2017-08-23,28.7,22.2,81.73673248,93.92484283,27.60884441,23.14543577,14.13424494,35.20242387,0.665258509,0.53327236,0.836279556,0.078511406,0.032251373,0,2.34746796,0,37.4562,126.955,208.507,5.1782,4654.749023,27.6,21.7
11,2017-08-23,30.5,23.7,74.98197937,88.92566681,29.49941891,25.0333568,11.71835842,68.0133512,0.682207146,0.628609566,0.765700352,0.135620692,1.924535751,0,2.154687622,0,37.5372,127.085,28.7,0.6233,4732.790039,29.2,23.5
12,2017-08-23,28.2,23.1,77.46684265,92.4009552,28.35583906,23.98078631,12.89150515,55.53404588,0.751546869,0.628328609,0.781402981,0.135576505,3.749221802,0,1.990811129,0,37.5507,126.988,132.118,0.5931,4773.436523,27.1,22.4
13,2017-08-23,30.3,24.5,74.32204437,88.56568146,29.28172516,24.68427042,12.28678819,64.09597252,0.729674869,0.652201163,0.770615588,0.109094312,6.481354396,0,1.856788804,0,37.5776,127.083,59.8324,2.6865,4704.369141,29.1,24.6
14,2017-08-23,NaN,NaN,77.14206696,91.60762024,29.08950271,24.53483391,12.49574381,58.50612877,0.656006399,0.528571586,0.817755764,0.052108205,0.524430752,0,3.063879973,0,37.4967,126.927,30.968,0.618,4713.868652,28.7,23.4
15,2017-08-23,30.3,24.2,77.07421112,91.48806763,29.00588183,24.56532777,12.17195284,59.53083154,0.70761133,0.531368422,0.750525078,0.07344581,4.280827522,0,1.685188664,0,37.5507,126.937,30.0464,0.8552,4736.513672,28.7,23.5
16,2017-08-23,29.6,23.1,79.49001312,92.21896362,28.70481095,23.98821331,13.6493932,63.86905162,0.583029882,0.484944317,0.758342807,0.078038654,0.08900703,0,2.455670291,0,37.4697,126.995,82.2912,2.2579,4680.25,28.5,22.1
17,2017-08-23,29.5,22.3,77.69750214,91.57932281,28.8895134,24.09740606,11.82773145,65.14689119,0.794422555,0.673488228,0.80818273,0.076233188,9.787598928,0,1.236993997,0,37.6181,127.099,53.4712,0.697,4728.781738,28.1,21.3
18,2017-08-23,31.8,24.4,77.83570099,91.36509705,29.16327877,24.27824132,12.86074343,74.59530866,0.539800168,0.483436533,0.77843623,0.118273593,0.168954909,0,2.839587852,0,37.4832,127.024,56.4448,1.2313,4706.144531,29.6,24.2
19,2017-08-23,29.5,23.4,78.75951386,93.42823792,28.55440419,23.945344,12.11895664,59.60773212,0.728781068,0.598704711,0.778602323,0.099338097,7.286317825,0,0.939311569,0,37.5776,126.938,75.0924,1.7678,4762.060059,27.7,22.5
20,2017-08-23,29.4,23.8,87.42331696,99.22227478,26.78436331,22.88930882,16.47838636,30.31524796,0.869096677,0.750669607,0.810286288,0.118689089,8.363002777,0,1.324942619,0,37.6181,127.004,146.554,4.7296,4819.099121,27.6,23.1
21,2017-08-23,30.1,24.6,74.98360443,90.09294128,29.42437771,24.89136654,12.72789974,60.33882662,0.705866103,0.639969635,0.791440176,0.134983288,3.502841632,0,2.15040658,0,37.5507,127.04,26.298,0.5721,4723.027344,28.5,24
22,2017-08-23,30.2,24.9,76.93649292,90.50955963,29.33960133,24.65922269,11.5885543,78.09935101,0.638941568,0.597687378,0.784005675,0.166191244,0.740407705,0,2.66511702,0,37.5102,127.086,21.9668,0.1332,4709.788086,NaN,NaN
23,2017-08-23,31.1,24.7,80.01944733,92.28284454,28.79332027,24.56771701,12.38098375,70.66707289,0.68000434,0.518800393,0.699285314,0.031642141,3.456158638,0,1.708909253,0,37.5372,126.891,15.5876,0.1554,4710.883301,29.1,24
24,2017-08-23,30.3,25.1,78.97489166,91.95410919,28.95426081,24.72342842,12.35373443,66.06903533,0.674406534,0.504601608,0.75607352,0.037181187,2.208581924,0,2.391184231,0,37.5237,126.909,17.2956,0.2223,4706.453125,29.6,24.2
25,2017-08-23,30.8,24.9,75.45092011,90.54453278,29.44155476,24.90495687,12.3434241,59.32262144,0.698628782,0.574389593,0.776663022,0.088224053,2.04050223,0,2.395949513,0,37.5237,126.97,19.5844,0.2713,4718.366699,29,24.2
1,2017-08-24,25.4,22.4,45.51742554,96.30512238,27.75900003,20.88810566,6.744884163,115.1212971,0.020731974,0.015590187,0.015575646,0.048746736,0,0,0,0,37.6046,126.991,212.335,2.785,4843.14209,28.1,19.2
2,2017-08-24,28,24.4,36.4589653,93.00946808,29.92804375,22.18348586,6.14711383,67.7184923,0.029388974,0.059150981,0.010468924,0.033236593,0,0,0,0,37.6046,127.032,44.7624,0.5141,4694.338379,30.3,20.4
3,2017-08-24,28.5,25.4,30.86857605,93.86578369,31.10917488,22.32847421,5.949218209,14.37447956,0.040179921,0.064693847,0.018477805,0.030721633,0,0,0,0,37.5776,127.058,33.3068,0.2661,4689.235352,30.9,22.3
4,2017-08-24,28.5,25.5,46.4856987,98.09738922,28.26342311,21.1093583,7.514248848,141.2472628,0.024932654,0.013576368,0.01404392,0.044574146,0,0,0,0,37.645,127.022,45.716,2.5348,4679.124512,30.8,21
5,2017-08-24,NaN,NaN,38.40393066,94.79040527,29.92981809,22.12759144,5.817882319,145.7264767,0.104199961,0.060662102,0.015013845,0.02981849,0,0,0,0,37.5507,127.135,35.038,0.5055,4677.062012,31.3,21.5
